date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:08:49	616/616	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2017:15:05%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/euro.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/euro.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:49	1341/1341	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2017:15:05%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/euro@2x.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/euro@2x.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:50	659/659	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2017:15:05%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/pound.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/pound.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:50	1229/1229	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2017:15:05%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/pound@2x.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/pound@2x.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:50	821/821	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2017:15:05%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/bovespa.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/bovespa.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:50	1989/1989	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2017:15:05%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/bovespa@2x.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/bovespa@2x.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:50	2011/2011	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202023%2018:51:38%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/bitcoin.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/bitcoin.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:50	1760/1760	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202023%2018:51:38%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/litecoin.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/litecoin.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:51	1901/1901	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202023%2018:51:38%20GMT	https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/ethereum.png	C:/Users/LAB4/Desktop/Site%20Terra/s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_img/flags/ethereum.png	(from https://s1.trrsf.com/update-1731441682/fe/zaz-app-t360-financial/_css/theme-default.min.css)
08:08:52	317/317	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2011:08:52%20GMT	https://www.terra.com.br/diversao/carnaval/ak.m	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/ak.m	(from https://www.terra.com.br/diversao/carnaval/)
08:08:52	17212/17212	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Feb%202024%2018:49:25%20GMT	https://p2.trrsf.com/image/fget/cf/2000/2000/500/0/306/304/images.terra.com/2024/02/07/catadores_0402_bloco_baixo_augusta_%c2%a9ricardomatsukawa-0025-1jer2h913s604.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/2000/2000/500/0/306/304/images.terra.com/2024/02/07/catadores_0402_bloco_baixo_augusta_%c2%a9ricardomatsukawa-0025-1jer2h913s604.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:52	317/317	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2011:08:52%20GMT	https://www.terra.com.br/diversao/carnaval/ak.t	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/ak.t	(from https://www.terra.com.br/diversao/carnaval/)
08:08:52	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2020%20Feb%202025%2011:08:53%20GMT	https://www.terra.com.br/diversao/carnaval/{'id':%20420,%20'parent':%20None,%20'label':%20'Terra%20Mail',%20'url':%20'https://servicos.terra.com.br/para-voce/terra-mail?utm_source=portal-terra&utm_medium=espaco-fixo&utm_campaign=header&utm_content=pg&utm_term=terra-mail-tri_pos-01&cdConvenio=CVTR00001907'}	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/{'id'_%20420,%20'parent'_%20None,%20'label'_%20'Terra%20Mail',%20'url'_%20'https_/servicos.terra.com.br/para-voce/terra-mail8424	(from https://www.terra.com.br/diversao/carnaval/)
08:08:53	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2020%20Feb%202025%2011:08:53%20GMT	https://www.terra.com.br/diversao/carnaval/{'id':%20419,%20'parent':%20None,%20'label':%20'Combo%20de%20Cursos',%20'url':%20'https://servicos.terra.com.br/para-voce/cursos-online?utm_source=portal-terra&utm_medium=espaco-fixo&utm_campaign=header&utm_content=lp&utm_term=cursos-online_pos-02&cdConvenio=CVTR00001907'}	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/{'id'_%20419,%20'parent'_%20None,%20'label'_%20'Combo%20de%20Cursos',%20'url'_%20'https_/servicos.terra.com.br/para-voce/cursos-online5a51	(from https://www.terra.com.br/diversao/carnaval/)
08:08:53	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2020%20Feb%202025%2011:08:53%20GMT	https://www.terra.com.br/diversao/carnaval/{'id':%20421,%20'parent':%20None,%20'label':%20'Amazon%20Prime',%20'url':%20'https://servicos.terra.com.br/para-voce/amazon-prime?utm_source=portal-terra&utm_medium=espaco-fixo&utm_campaign=header&utm_content=lp&utm_term=amazon_pos-04&cdConvenio=CVTR00001907'}	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/{'id'_%20421,%20'parent'_%20None,%20'label'_%20'Amazon%20Prime',%20'url'_%20'https_/servicos.terra.com.br/para-voce/amazon-primefaea	(from https://www.terra.com.br/diversao/carnaval/)
08:08:53	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2020%20Feb%202025%2011:08:54%20GMT	https://www.terra.com.br/diversao/carnaval/{'id':%20423,%20'parent':%20None,%20'label':%20'Vivo%20Fibra',%20'url':%20'https://internet.vivo.com.br/ofertas/fibra-e-pos/?targetparam=vivo-fibra-terra&id_origem_vivo=b2c_personalizacaoterra_header'}	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/{'id'_%20423,%20'parent'_%20None,%20'label'_%20'Vivo%20Fibra',%20'url'_%20'https_/internet.vivo.com.br/ofertas/fibra-e-pos/indexbcc2.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:53	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2020%20Feb%202025%2011:08:54%20GMT	https://www.terra.com.br/diversao/carnaval/{'id':%20422,%20'parent':%20None,%20'description':%20'<p%20class=%22text%22>&nbsp;</p>/n/n<div%20id=%22professor_prebid-root%22>&nbsp;</div>/n',%20'label':%20'Terra%20Astral',%20'url':%20'https://servicos.terra.com.br/para-voce/terra-astral/?utm_source=portal-terra&utm_medium=espaco-fixo&utm_campaign=header&utm_content=lp&utm_term=terra-astral_barra-ds&cdConvenio=CVTR00001907'}	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/{'id'_%20422,%20'parent'_%20None,%20'description'_%20'_p/p_/n/n_div%20id=_professor_prebid-root__&nbsp;_/div_/n',%20'label'_%20'Terra%20Astral',%20'url'_%20'https_/servicos.te/index0521.htm	(from https://www.terra.com.br/diversao/carnaval/)
08:08:53	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2020%20Feb%202025%2011:08:54%20GMT	https://www.terra.com.br/diversao/carnaval/{'id':%20543,%20'parent':%20None,%20'label':%20'Central%20do%20Assinante',%20'url':%20'https://central.terra.com.br/login?next=http://central.terra.com.br/?utm_source=portal-terra&utm_medium=espaco-fixo&utm_campaign=header&utm_content=pg&utm_term=central-do-assinante_pos-07&cdConvenio=CVTR00001907'}	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/{'id'_%20543,%20'parent'_%20None,%20'label'_%20'Central%20do%20Assinante',%20'url'_%20'https_/central.terra.com.br/login.9de3c7.delayed	(from https://www.terra.com.br/diversao/carnaval/)
08:08:54	8525/8525	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202025%2018:13:58%20GMT	https://p2.trrsf.com/image/fget/cf/186/40/images.terra.com/2025/01/28/logo-carnaval25-u8dhyykkzdpz.png	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/186/40/images.terra.com/2025/01/28/logo-carnaval25-u8dhyykkzdpz.png	(from https://www.terra.com.br/diversao/carnaval/)
08:08:54	2474/2474	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202025%2018:02:18%20GMT	https://p2.trrsf.com/image/fget/cf/88/27/images.terra.com/2025/01/24/logo-kwai-white-vf3mi7mxrj21.png	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/88/27/images.terra.com/2025/01/24/logo-kwai-white-vf3mi7mxrj21.png	(from https://www.terra.com.br/diversao/carnaval/)
08:08:54	22651/22651	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2011:23:18%20GMT	https://p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/14/838485992-abertura-nao-oficial-do-carnaval-no-centro-do-rio-de-janeiro-1578324284507v24x3-scaled.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/304/smart/images.terra.com/2025/02/14/838485992-abertura-nao-oficial-do-carnaval-no-centro-do-rio-de-janeiro-1578324284507v24x3-scaled.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:54	164182/164182	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:55%20GMT	https://www.terra.com.br/diversao/carnaval/marchinha-de-carnaval-conheca-8-para-se-divertir,44166efc1f26de6738c3e9e128cadb6e1zffra2y.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/marchinha-de-carnaval-conheca-8-para-se-divertir,44166efc1f26de6738c3e9e128cadb6e1zffra2y.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:55	5577/5577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2019:01:09%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2024/02/16/1378103250-dicas-para-recuperar-o-corpo-apos-o-carnaval.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2024/02/16/1378103250-dicas-para-recuperar-o-corpo-apos-o-carnaval.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:55	14629/14629	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2003:53:01%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1133900512-bloco-loucura-suburbana-comemora-seus-25-anos-de-historia-este-ano-divulgacao.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/1133900512-bloco-loucura-suburbana-comemora-seus-25-anos-de-historia-este-ano-divulgacao.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:56	375176/375176	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:56%20GMT	https://www.terra.com.br/diversao/carnaval/rio-de-janeiro/	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/rio-de-janeiro/index.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:57	369265/369265	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:57%20GMT	https://www.terra.com.br/diversao/carnaval/sao-paulo/	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/sao-paulo/index.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:57	158068/158068	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:57%20GMT	https://www.terra.com.br/diversao/carnaval/confira-os-melhores-blocos-de-carnaval-no-rio-de-janeiro-2025,99445ccfb8273d8975ae4d46c6b07295uzskxzn8.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/confira-os-melhores-blocos-de-carnaval-no-rio-de-janeiro-2025,99445ccfb8273d8975ae4d46c6b07295uzskxzn8.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:57	14220/14220	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2001:41:49%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/despedida-1-qdvj5iy5w5ko.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/despedida-1-qdvj5iy5w5ko.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:57	388007/388007	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:57%20GMT	https://www.terra.com.br/diversao/carnaval/salvador/	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/salvador/index.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:57	141248/141248	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202025%2000:30:14%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/801088677-980b0b0101466c1b-1400x823-2.png	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/20/801088677-980b0b0101466c1b-1400x823-2.png	(from https://www.terra.com.br/diversao/carnaval/)
08:08:57	13955/13955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2023:45:12%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/19/712137359-riocarnavallq.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/19/712137359-riocarnavallq.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:58	167979/167979	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:58%20GMT	https://www.terra.com.br/diversao/musica/apos-reencontro-do-nx-zero-di-ferrero-estreia-bloco-de-rua-no-carnaval-de-sp,ca26784514372463539f615fd7949b46dwsex7bb.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/musica/apos-reencontro-do-nx-zero-di-ferrero-estreia-bloco-de-rua-no-carnaval-de-sp,ca26784514372463539f615fd7949b46dwsex7bb.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:58	3005/3005	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2021:22:58%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/di-ferrero-nx-bloco-rock-carnaval-sp-to2bhgj3yz4y.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/di-ferrero-nx-bloco-rock-carnaval-sp-to2bhgj3yz4y.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:59	161957/161957	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:08:59%20GMT	https://www.terra.com.br/planeta/noticias/maes-de-cazuza-e-gloria-groove-desfilarao-no-mesmo-carro-pela-camisa-verde-e-branco,d93a4a46838a2cb6763ed63ffc90d969yscb8zdt.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/planeta/noticias/maes-de-cazuza-e-gloria-groove-desfilarao-no-mesmo-carro-pela-camisa-verde-e-branco,d93a4a46838a2cb6763ed63ffc90d969yscb8zdt.html	(from https://www.terra.com.br/diversao/carnaval/)
08:08:59	2822/2822	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2020:28:09%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/maes-cazuza-gloria-groove-desfile-juntas-carnaval-sp-1hr5d5xcafcj6.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/maes-cazuza-gloria-groove-desfile-juntas-carnaval-sp-1hr5d5xcafcj6.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:59	3340/3340	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2022:05:48%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/1298862237-c5cda9a6e553f3d4-1400x823-1.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/1298862237-c5cda9a6e553f3d4-1400x823-1.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:08:59	158592/158592	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:00%20GMT	https://www.terra.com.br/diversao/carnaval/modelo-desiste-de-carnaval-por-fantasia-com-preco-de-carro-e-vai-para-praia-no-caribe,1c74dd1921d7b0f43f5f68a23fd5f7801ls7n64d.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/modelo-desiste-de-carnaval-por-fantasia-com-preco-de-carro-e-vai-para-praia-no-caribe,1c74dd1921d7b0f43f5f68a23fd5f7801ls7n64d.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:00	3445/3445	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2021:58:58%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/design-sem-nome-(18)-qhsxaiqyuiwh.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/design-sem-nome-(18)-qhsxaiqyuiwh.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:00	158368/158368	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:00%20GMT	https://www.terra.com.br/diversao/carnaval/musicas-do-carnaval-2025-tem-motinha-20-de-luisa-sonza-sei-que-tu-me-odeia-by-anitta-e-mais-veja-as-10-bombadas-e-escolha-o-seu-hit,8256672b6510320b4e71cdbe16ba617bdasre5qm.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/musicas-do-carnaval-2025-tem-motinha-20-de-luisa-sonza-sei-que-tu-me-odeia-by-anitta-e-mais-veja-as-10-bombadas-e-escolha-o-seu-hit,8256672b6510320b4e71cdbe16ba617bdasr	(from https://www.terra.com.br/diversao/carnaval/)
08:09:01	99272/99272	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:00%20GMT	https://www.terra.com.br/diversao/carnaval/corpo-e-carroca-viram-um-so-diz-catadora-que-aproveita-carnaval-para-melhorar-renda,677a66d32333d97ba364add2e8531cd802x7nwtq.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/corpo-e-carroca-viram-um-so-diz-catadora-que-aproveita-carnaval-para-melhorar-renda,677a66d32333d97ba364add2e8531cd802x7nwtq.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:01	166783/166783	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:01%20GMT	https://www.terra.com.br/diversao/carnaval/rio-de-janeiro/nenhuma-escola-vive-sem-a-ala-da-forca-diz-empurrador-de-carros-alegoricos,fef8a31f23175b337fcdc934f0d523bfbzp5v3ne.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/rio-de-janeiro/nenhuma-escola-vive-sem-a-ala-da-forca-diz-empurrador-de-carros-alegoricos,fef8a31f23175b337fcdc934f0d523bfbzp5v3ne.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:01	97956/97956	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:01%20GMT	https://www.terra.com.br/diversao/carnaval/olindense-carrega-boneco-de-50-kg-pelas-ladeiras-de-olinda-por-paixao-ao-carnaval,049be35d3a9782ec78529d1fc3712cc4mku09fp5.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/olindense-carrega-boneco-de-50-kg-pelas-ladeiras-de-olinda-por-paixao-ao-carnaval,049be35d3a9782ec78529d1fc3712cc4mku09fp5.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:02	97156/97156	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:02%20GMT	https://www.terra.com.br/diversao/carnaval/da-arte-marginalizada-ao-galo-da-madrugada-conheca-o-pintor-responsavel-pela-escultura-gigante,4da04b971bf9e171f48994b5d8a84821oyioja6h.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/da-arte-marginalizada-ao-galo-da-madrugada-conheca-o-pintor-responsavel-pela-escultura-gigante,4da04b971bf9e171f48994b5d8a84821oyioja6h.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:02	5315/5315	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Feb%202025%2016:41:35%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/18/462603136-anitta-foto-fred-othero.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/18/462603136-anitta-foto-fred-othero.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:02	12224/12224	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2021:02:45%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/19/201768869-cantores-homenageados-sapucai.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/19/201768869-cantores-homenageados-sapucai.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:03	188966/188966	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:03%20GMT	https://www.terra.com.br/diversao/carnaval/videos/isso-ou-aquilo-reporter-do-terra-entrevista-folioes-para-entender-as-preferencias-do-carnaval,3eefbbd10e63503392c5803527dea920sk7180ib.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/videos/isso-ou-aquilo-reporter-do-terra-entrevista-folioes-para-entender-as-preferencias-do-carnaval,3eefbbd10e63503392c5803527dea920sk7180ib.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:03	13885/13885	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2020:10:29%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/19/isso-ou-aquilo-1-u803upa73ar9.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/19/isso-ou-aquilo-1-u803upa73ar9.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:04	7901/7901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Feb%202025%2021:42:05%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/18/design-sem-nome-(8)-1iyq3wa0tbynr.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/18/design-sem-nome-(8)-1iyq3wa0tbynr.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:05	153806/153806	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2011:09:04%20GMT	https://www.terra.com.br/diversao/carnaval/o-que-abre-e-fecha-no-carnaval-em-2025,bfa7c17d33652a8ec01327b0b78faf74l2tycjhk.html	C:/Users/LAB4/Desktop/Site%20Terra/www.terra.com.br/diversao/carnaval/o-que-abre-e-fecha-no-carnaval-em-2025,bfa7c17d33652a8ec01327b0b78faf74l2tycjhk.html	(from https://www.terra.com.br/diversao/carnaval/)
08:09:05	12015/12015	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202025%2014:15:56%20GMT	https://p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/13/snapinst-app_84339942_1314366275441027_9004546663074298699_n_1080-vevv1wt0r7mp.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/306/168/smart/images.terra.com/2025/02/13/snapinst-app_84339942_1314366275441027_9004546663074298699_n_1080-vevv1wt0r7mp.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:05	2752/2752	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2019:47:54%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/138799789-5b2107557bf16af8-1400x823-1.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/138799789-5b2107557bf16af8-1400x823-1.jpg	(from https://www.terra.com.br/diversao/carnaval/)
08:09:05	3494/3494	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2020:14:45%20GMT	https://p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/1348423753-bloco-tarado-ni-voce-divulgacaoblocos-de-rua.jpg	C:/Users/LAB4/Desktop/Site%20Terra/p2.trrsf.com/image/fget/cf/112/112/smart/images.terra.com/2025/02/19/1348423753-bloco-tarado-ni-voce-divulgacaoblocos-de-rua.jpg	(from https://www.terra.com.br/diversao/carnaval/)
